ID,Created,Title,Reason for desk reservation,DeskText,Reserved By,Check Out From,Check Out To,Check Out From Text,Check Out To Text,Check Out From Number,Check Out To Number,Service,Description,RoomReservation,Manager,Asset,RecurrenceFrequency,RecurrenceEndDate,MeetingCategory,RecurrenceID,RecurrenceDayName,RecurrenceTimes,OptionalAttendees,DeskFloor,IsRecurring,OutlookEventID,Created By,OutlookSeriesID,RecurrencePattern,ParentReservationID,Floor
1168,10/29/2025 10:00,"lastName, firstName A. - Bldg. 9, RM206, Desk 2 @ 12/05/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 2","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,149,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1169,10/29/2025 10:00,"lastName, firstName A. - Bldg. 9, RM206, Desk 3 @ 12/05/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 3","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,149,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1170,10/29/2025 10:00,"lastName, firstName A. - Bldg. 9, RM206, Desk 4 @ 12/05/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 4","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,149,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1171,10/29/2025 10:00,"lastName, firstName A. - Bldg. 9, RM206, Desk 5 @ 12/05/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 5","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,149,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1172,10/29/2025 10:00,"lastName, firstName A. - Bldg. 9, RM206, Desk 6 @ 12/05/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 6","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,149,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1173,10/29/2025 10:00,"lastName, firstName A. - Bldg. 9, RM206, Desk 7 @ 12/05/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 7","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,149,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1174,10/29/2025 10:00,"lastName, firstName A. - Bldg. 9, RM206, Desk 8 @ 12/05/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 8","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,149,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1175,10/29/2025 10:00,"lastName, firstName A. - Bldg. 9, RM206, Desk 9 @ 12/05/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 9","lastName, firstName A.",12/5/25 0:00,12/5/25 23:00,12/05/2025 00:00,12/05/2025 23:00,45996.00,45996.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/5/2025,Super User Training,149,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1176,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 1  @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 1 ","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1177,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 10 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 10","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1178,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 11 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 11","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1179,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 12 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 12","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1180,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 2 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 2","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1181,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 3 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 3","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1182,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 4 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 4","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1183,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 5 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 5","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1184,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 6 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 6","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1185,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 7 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 7","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1186,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 8 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 8","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1187,10/29/2025 10:19,"lastName, firstName A. - Bldg. 9, RM206, Desk 9 @ 12/15/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 9","lastName, firstName A.",12/15/25 0:00,12/15/25 23:00,12/15/2025 00:00,12/15/2025 23:00,46006.00,46006.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/15/2025,Super User Training,150,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1188,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 1  @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 1 ","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1189,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 10 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 10","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1190,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 11 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 11","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1191,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 12 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 12","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1192,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 2 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 2","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1193,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 3 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 3","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1194,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 4 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 4","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1195,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 5 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 5","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1196,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 6 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 6","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1197,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 7 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 7","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1198,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 8 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 8","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1199,10/29/2025 10:20,"lastName, firstName A. - Bldg. 9, RM206, Desk 9 @ 12/16/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 9","lastName, firstName A.",12/16/25 0:00,12/16/25 23:00,12/16/2025 00:00,12/16/2025 23:00,46007.00,46007.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/16/2025,Super User Training,151,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1200,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 1  @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 1 ","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1201,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 10 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 10","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1202,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 11 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 11","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1203,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 12 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 12","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1204,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 2 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 2","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1205,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 3 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 3","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1206,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 4 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 4","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1207,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 5 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 5","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1208,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 6 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 6","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1209,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 7 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 7","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1210,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 8 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 8","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1211,10/29/2025 10:23,"lastName, firstName A. - Bldg. 9, RM206, Desk 9 @ 12/17/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 9","lastName, firstName A.",12/17/25 0:00,12/17/25 23:00,12/17/2025 00:00,12/17/2025 23:00,46008.00,46008.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/17/2025,Super User Training,152,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1212,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 1  @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 1 ","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1213,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 10 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 10","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1214,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 11 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 11","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1215,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 12 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 12","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1216,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 2 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 2","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1217,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 3 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 3","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1218,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 4 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 4","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1219,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 5 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 5","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1220,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 6 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 6","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1221,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 7 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 7","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1222,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 8 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 8","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1223,10/29/2025 10:25,"lastName, firstName A. - Bldg. 9, RM206, Desk 9 @ 12/18/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 9","lastName, firstName A.",12/18/25 0:00,12/18/25 23:00,12/18/2025 00:00,12/18/2025 23:00,46009.00,46009.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/18/2025,Super User Training,153,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1224,10/29/2025 10:26,"lastName, firstName A. - Bldg. 9, RM206, Desk 1  @ 12/19/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 1 ","lastName, firstName A.",12/19/25 0:00,12/19/25 23:00,12/19/2025 00:00,12/19/2025 23:00,46010.00,46010.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/19/2025,Super User Training,154,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1225,10/29/2025 10:26,"lastName, firstName A. - Bldg. 9, RM206, Desk 10 @ 12/19/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 10","lastName, firstName A.",12/19/25 0:00,12/19/25 23:00,12/19/2025 00:00,12/19/2025 23:00,46010.00,46010.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/19/2025,Super User Training,154,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
1226,10/29/2025 10:26,"lastName, firstName A. - Bldg. 9, RM206, Desk 11 @ 12/19/2025 00:00",Learning Labs,"Bldg. 9, RM206, Desk 11","lastName, firstName A.",12/19/25 0:00,12/19/25 23:00,12/19/2025 00:00,12/19/2025 23:00,46010.00,46010.96,HIS,Learning Labs,TRUE,"lastName, firstName A.",Desk,,12/19/2025,Super User Training,154,,,,"Bldg. 9, RM206",TRUE,,"lastName, firstName A.",,,,
